Zeit;1051;1052;1053;1054;1055;1056;1057;1061;1062;1063;1064;1065;1066;1067;1071;1072;1073;1074;1075;1076;1077;1041;1042;1043;1044;1045;1046;1047;1031;1032;1033;1034;1035;1036;1037;1021;1022;1023;1024;1025;1026;1027;1011;1012;1013;1014;1015;1016;1017;1001;1002;1003;1004;1005;1006;1007;nk1;nk2;nk3;nk4;nk5;nk6;nk7;nk8
1;-3,5996;-4,0484;-4,1964;-3,5996;-4,0484;-4,1964;;-3,7706;-3,8174;-4,694;-3,7706;-3,8174;-4,694;;-4,0698;-6,77;-6,162;-4,0698;-6,77;-6,162;;-3,3316;-0,6416;-2,3932;-3,3316;-0,6416;-2,3932;;-3,5816;-2,447;-2,0114;-3,5816;-2,447;-2,0114;;-3,5612;-0,8764;1,8146;-3,5612;-0,8764;1,8146;;-19,9092;-6,1638;2,0678;;;;;-3,3616;141,7914;-12,2946;;;;;-3,2188;-2,4944;-4,9992;-3,8908;-4,0232;-4,0602;-4,2906;
2;-0,2166;-0,4594;-0,6244;-0,2166;-0,4594;-0,6244;;-0,8286;-1,1524;-2,612;-0,8286;-1,1524;-2,612;;-3,9378;-3,476;-3,126;-3,9378;-3,476;-3,126;;0,4914;2,9504;0,7408;0,4914;2,9504;0,7408;;0,0464;1,521;2,3936;0,0464;1,521;2,3936;;0,4028;2,0586;4,9536;0,4028;2,0586;4,9536;;-6,4202;-2,2398;9,0648;;;;;0,2834;147,5244;-9,6926;;;;;-0,7248;-0,0834;-1,4382;-0,3888;-0,4772;0,0538;-0,6286;
3;1,7854;1,6986;0,5876;1,7854;1,6986;0,5876;;1,4104;1,7596;0,23;1,4104;1,7596;0,23;;-1,1878;-0,605;-0,455;-1,1878;-0,605;-0,455;;2,1834;3,8634;2,1518;2,1834;3,8634;2,1518;;1,8244;3,989;3,5436;1,8244;3,989;3,5436;;1,9028;3,5036;5,9736;1,9028;3,5036;5,9736;;8,2128;-0,0598;13,4078;;;;;2,3124;151,0534;-7,9616;;;;;1,5212;2,2336;-0,0912;1,8402;1,3168;2,5578;1,9704;
4;3,9854;3,4516;2,9796;3,9854;3,4516;2,9796;;3,2754;3,3276;1,868;3,2754;3,3276;1,868;;0,4292;1,362;1,434;0,4292;1,362;1,434;;3,6534;6,5054;3,8708;3,6534;6,5054;3,8708;;2,9534;5,064;5,1796;2,9534;5,064;5,1796;;3,2508;5,7276;7,0386;3,2508;5,7276;7,0386;;22,8238;1,3792;16,9988;;;;;3,6614;154,0144;-6,9606;;;;;2,8752;4,2896;1,5598;3,7152;2,9108;4,1188;3,7284;
5;-1,9546;-0,6424;1,2536;-1,9546;-0,6424;1,2536;;-0,0866;-0,1174;5,208;-0,0866;-0,1174;5,208;;8,7662;9,489;8,309;8,7662;9,489;8,309;;-2,9966;-12,6776;-4,3702;-2,9966;-12,6776;-4,3702;;-1,2426;-8,127;-9,1054;-1,2426;-8,127;-9,1054;;-1,9952;-10,4134;-19,7804;-1,9952;-10,4134;-19,7804;;-4,7072;7,0842;-41,5392;;;;;-2,8956;54,8004;-22,7236;;;;;-0,4528;-3,9454;4,9688;-1,2758;0,2728;-2,6702;-0,7796;
6;1,8954;3,1416;4,0766;1,8954;3,1416;4,0766;;7,7224;9,3026;14,858;7,7224;9,3026;14,858;;36,1972;35,96;36,714;36,1972;35,96;36,714;;0,6284;-11,0606;-1,6582;0,6284;-11,0606;-1,6582;;2,2744;-4,383;-4,1894;2,2744;-4,383;-4,1894;;0,6978;-7,0334;-16,3944;0,6978;-7,0334;-16,3944;;98,4028;9,6132;-37,3802;;;;;0,2034;21,6144;-19,7736;;;;;1,5072;-1,2254;7,2358;1,4502;4,2888;0,3488;2,4054;
7;8,4944;9,7026;10,1336;8,4944;9,7026;10,1336;;38,4464;42,1926;46,826;38,4464;42,1926;46,826;;87,2072;89,727;95,083;87,2072;89,727;95,083;;3,8064;-8,3196;0,9608;3,8064;-8,3196;0,9608;;5,4714;-1,596;-1,5524;5,4714;-1,596;-1,5524;;3,0238;-4,7654;-14,0464;3,0238;-4,7654;-14,0464;;124,3908;12,0982;-31,6382;;;;;2,9134;11,8054;-18,1156;;;;;4,6142;2,1176;9,8698;4,3282;6,8118;2,8348;5,0664;
8;35,8304;33,7436;31,0586;35,8304;33,7436;31,0586;;97,1274;106,5616;101,232;97,1274;106,5616;101,232;;139,4622;143,252;152,922;139,4622;143,252;152,922;;9,4904;-2,8226;7,7168;9,4904;-2,8226;7,7168;;7,6784;1,74;2,1076;7,6784;1,74;2,1076;;6,3068;-0,9714;-11,5874;6,3068;-0,9714;-11,5874;;151,2778;14,0042;-30,5792;;;;;5,4414;15,4944;-16,4846;;;;;6,8872;4,3056;11,9898;7,4162;9,6368;4,5088;7,2534;
9;89,3804;86,0986;72,2526;89,3804;86,0986;72,2526;;154,7884;168,2146;151,312;154,7884;168,2146;151,312;;183,9602;190,579;202,504;183,9602;190,579;202,504;;31,3254;20,2974;25,7598;31,3254;20,2974;25,7598;;12,3114;8,036;7,6386;12,3114;8,036;7,6386;;10,1678;2,2206;-8,3204;10,1678;2,2206;-8,3204;;182,9278;17,8582;-26,5062;;;;;8,7844;20,2394;-13,5196;;;;;12,8222;9,8046;15,3348;12,3322;14,1768;8,2908;12,0174;
10;141,9644;138,9966;111,9986;141,9644;138,9966;111,9986;;202,9004;219,3336;189,334;202,9004;219,3336;189,334;;220,6312;229,376;241,728;220,6312;229,376;241,728;;66,6094;54,3424;53,2338;66,6094;54,3424;53,2338;;21,4504;19,464;17,8246;21,4504;19,464;17,8246;;16,0088;7,8346;-2,9584;16,0088;7,8346;-2,9584;;215,7328;23,0122;-21,4742;;;;;13,0524;25,6034;-9,3576;;;;;17,5712;13,2636;20,1288;16,8052;20,8348;13,5418;16,9064;
11;186,7154;184,1116;146,7396;186,7154;184,1116;146,7396;;243,8754;261,7696;218,37;243,8754;261,7696;218,37;;252,8252;263,256;275,904;252,8252;263,256;275,904;;104,8094;89,5494;82,2348;104,8094;89,5494;82,2348;;32,7404;35,709;33,8056;32,7404;35,709;33,8056;;21,2748;13,1176;1,6016;21,2748;13,1176;1,6016;;248,0058;27,8732;-17,2722;;;;;17,0014;30,3854;-6,1546;;;;;22,2542;16,9036;24,1818;20,7572;25,5228;18,2138;20,8654;
12;224,1854;221,8386;176,1086;224,1854;221,8386;176,1086;;278,1834;298,4536;247,174;278,1834;298,4536;247,174;;281,0472;293,076;306,15;281,0472;293,076;306,15;;138,9654;121,5574;108,9588;138,9654;121,5574;108,9588;;49,0574;55,729;52,3836;49,0574;55,729;52,3836;;27,6678;18,3716;6,9196;27,6678;18,3716;6,9196;;282,6498;32,4432;-13,0932;;;;;21,0404;34,6854;-2,5766;;;;;28,1962;20,9456;26,6648;24,6242;29,9848;23,4828;24,9294;
13;256,7734;255,0026;201,3996;256,7734;255,0026;201,3996;;309,4794;331,5036;273,237;309,4794;331,5036;273,237;;306,5422;319,678;332,003;306,5422;319,678;332,003;;169,8664;148,7104;133,9588;169,8664;148,7104;133,9588;;67,8214;78,438;74,8746;67,8214;78,438;74,8746;;35,4488;24,3156;11,9836;35,4488;24,3156;11,9836;;318,4448;35,9842;-10,3962;;;;;23,1774;37,8564;0,4074;;;;;32,4002;23,7656;29,5138;26,8962;33,1308;26,8228;28,1374;
14;284,2634;283,0436;223,6036;284,2634;283,0436;223,6036;;336,3234;358,3996;297,12;336,3234;358,3996;297,12;;328,5242;343,831;354,99;328,5242;343,831;354,99;;196,2914;173,1344;155,3818;196,2914;173,1344;155,3818;;87,4054;100,651;96,9766;87,4054;100,651;96,9766;;42,8148;28,9626;16,5586;42,8148;28,9626;16,5586;;355,0348;39,2692;-7,4812;;;;;25,6494;41,6384;2,2874;;;;;35,5232;25,9746;32,1348;29,0932;35,2868;29,6668;30,9014;
15;307,8884;307,6756;243,1086;307,8884;307,6756;243,1086;;360,2644;383,4206;318,493;360,2644;383,4206;318,493;;348,9252;364,367;375,147;348,9252;364,367;375,147;;219,2314;193,6044;173,8498;219,2314;193,6044;173,8498;;107,2514;122,081;119,8066;107,2514;122,081;119,8066;;51,6028;35,4506;21,7846;51,6028;35,4506;21,7846;;388,8918;42,2412;-5,3962;;;;;27,2044;44,0294;3,9504;;;;;38,6082;27,5846;33,0038;30,7192;37,4258;31,8158;32,5334;
16;329,1204;329,8296;260,1756;329,1204;329,8296;260,1756;;381,9834;405,4246;337,67;381,9834;405,4246;337,67;;367,0152;383,602;393,201;367,0152;383,602;393,201;;238,7054;211,8614;190,3388;238,7054;211,8614;190,3388;;124,5284;140,679;138,8116;124,5284;140,679;138,8116;;58,5238;39,8356;25,7476;58,5238;39,8356;25,7476;;422,9168;45,0562;-3,7602;;;;;28,6754;46,5584;5,5864;;;;;40,9152;29,1816;34,6048;32,4752;37,8268;34,0898;34,3344;
17;347,5434;348,2796;275,6466;347,5434;348,2796;275,6466;;399,8324;424,0546;354,099;399,8324;424,0546;354,099;;382,3912;399,072;407,898;382,3912;399,072;407,898;;254,6984;227,5354;204,1458;254,6984;227,5354;204,1458;;142,3384;159,197;158,2526;142,3384;159,197;158,2526;;67,0788;46,1536;30,3666;67,0788;46,1536;30,3666;;456,7668;47,4232;-3,0222;;;;;29,4024;48,4244;6,6564;;;;;42,7702;30,0396;35,5408;33,7462;39,4378;35,7668;35,3434;
18;363,7694;364,8126;288,9166;363,7694;364,8126;288,9166;;416,2814;440,3716;368,426;416,2814;440,3716;368,426;;396,0822;414,013;420,988;396,0822;414,013;420,988;;269,4624;240,8004;217,1538;269,4624;240,8004;217,1538;;157,7624;176,335;175,7196;157,7624;176,335;175,7196;;74,8898;52,0596;35,7836;74,8898;52,0596;35,7836;;493,4218;49,1782;-1,5262;;;;;30,0704;50,0694;7,2474;;;;;43,7642;30,6066;37,3198;34,7662;40,6618;37,1768;36,5194;
19;376,9474;379,2826;301,0696;376,9474;379,2826;301,0696;;431,2664;454,5756;381,818;431,2664;454,5756;381,818;;408,4232;427,124;432,972;408,4232;427,124;432,972;;281,3274;251,7434;228,8798;281,3274;251,7434;228,8798;;171,6054;190,622;190,8056;171,6054;190,622;190,8056;;82,2788;57,2366;38,6736;82,2788;57,2366;38,6736;;526,5198;51,8992;-0,3022;;;;;30,8264;52,4834;8,0534;;;;;45,0862;31,6936;37,8838;35,9002;41,3588;38,6918;37,4234;
20;389,5004;391,4796;311,5006;389,5004;391,4796;311,5006;;442,9344;466,2016;392,631;442,9344;466,2016;392,631;;418,9152;437,717;442,879;418,9152;437,717;442,879;;291,9384;262,2664;238,7168;291,9384;262,2664;238,7168;;184,3514;203,644;205,0306;184,3514;203,644;205,0306;;89,8788;61,9146;43,0646;89,8788;61,9146;43,0646;;556,9548;53,7802;0,7208;;;;;31,5854;54,1664;8,9084;;;;;45,6812;32,4166;38,6628;37,4512;41,9918;40,0988;38,4324;
21;399,0544;400,9146;320,4376;399,0544;400,9146;320,4376;;454,3444;476,7316;403,297;454,3444;476,7316;403,297;;428,5672;447,623;451,208;428,5672;447,623;451,208;;299,9344;270,0984;246,0948;299,9344;270,0984;246,0948;;195,5784;215,957;217,2136;195,5784;215,957;217,2136;;96,7528;67,1176;46,4446;96,7528;67,1176;46,4446;;586,7828;55,6372;1,5998;;;;;32,1014;55,2964;9,7074;;;;;46,7202;33,0586;38,8258;37,6872;43,0368;41,0558;39,2664;
22;407,5804;409,9576;328,3026;407,5804;409,9576;328,3026;;463,5124;485,8756;411,342;463,5124;485,8756;411,342;;436,5082;456,006;458,051;436,5082;456,006;458,051;;307,6474;277,4524;253,5998;307,6474;277,4524;253,5998;;205,6024;226,44;228,1296;205,6024;226,44;228,1296;;103,2298;72,4246;50,5786;103,2298;72,4246;50,5786;;614,8328;57,8012;2,1218;;;;;33,5484;57,5824;10,5884;;;;;47,7022;33,6336;39,2208;38,6282;43,6618;42,8338;40,0114;
23;414,8984;417,2476;334,5516;414,8984;417,2476;334,5516;;471,1414;493,3406;418,835;471,1414;493,3406;418,835;;443,3052;463,076;464,621;443,3052;463,076;464,621;;313,5364;282,3784;259,8058;313,5364;282,3784;259,8058;;214,1944;234,854;236,6196;214,1944;234,854;236,6196;;109,0288;76,6476;53,4486;109,0288;76,6476;53,4486;;641,0158;59,3812;2,6308;;;;;33,4844;58,8614;11,0294;;;;;47,9982;34,4606;39,4408;38,7462;43,4358;44,2358;40,7054;
24;422,4594;424,7726;341,5546;422,4594;424,7726;341,5546;;477,2564;498,8826;425,191;477,2564;498,8826;425,191;;449,0242;468,505;469,409;449,0242;468,505;469,409;;319,9574;288,8734;265,7998;319,9574;288,8734;265,7998;;222,2914;243,56;244,9366;222,2914;243,56;244,9366;;115,5148;80,7406;57,1916;115,5148;80,7406;57,1916;;664,7108;61,0712;3,6658;;;;;33,8524;60,4594;11,3164;;;;;48,1752;34,5976;40,8868;39,6302;44,8478;45,0168;41,1754;
25;426,7034;429,1546;346,0966;426,7034;429,1546;346,0966;;483,5554;504,6316;430,603;483,5554;504,6316;430,603;;453,6702;473,836;473,961;453,6702;473,836;473,961;;323,6144;292,7474;270,0468;323,6144;292,7474;270,0468;;228,5744;250,095;251,9526;228,5744;250,095;251,9526;;120,1958;84,4646;59,6266;120,1958;84,4646;59,6266;;689,4638;63,7012;4,8588;;;;;35,0044;62,1744;12,2064;;;;;48,5172;35,0316;40,5458;39,4882;44,2808;46,2918;41,9384;
26;432,0894;434,8136;350,9566;432,0894;434,8136;350,9566;;489,1144;509,4166;436,561;489,1144;509,4166;436,561;;458,9712;478,365;478,018;458,9712;478,365;478,018;;328,9554;297,8364;275,2958;328,9554;297,8364;275,2958;;234,9274;256,943;258,2416;234,9274;256,943;258,2416;;126,0858;88,2616;62,3346;126,0858;88,2616;62,3346;;710,3798;65,2252;5,2548;;;;;35,4644;63,5494;12,8434;;;;;49,0862;36,1736;41,9028;40,7802;45,0828;47,3288;43,0204;
27;436,2724;438,9866;354,2886;436,2724;438,9866;354,2886;;493,6084;514,6556;440,333;493,6084;514,6556;440,333;;462,7142;483,437;483,083;462,7142;483,437;483,083;;332,2394;300,9934;279,1918;332,2394;300,9934;279,1918;;241,5734;263,981;265,2986;241,5734;263,981;265,2986;;131,0428;92,2016;66,3246;131,0428;92,2016;66,3246;;730,3658;66,4382;5,9798;;;;;36,0684;65,0524;13,8974;;;;;49,9662;36,9146;41,9098;40,9082;46,7498;48,8478;43,7434;
28;440,3034;443,5576;357,8876;440,3034;443,5576;357,8876;;498,4934;518,1066;445,155;498,4934;518,1066;445,155;;466,7772;487,1;486,824;466,7772;487,1;486,824;;335,9724;304,5844;283,2518;335,9724;304,5844;283,2518;;245,5144;269,053;269,9646;245,5144;269,053;269,9646;;135,4278;95,7136;68,3426;135,4278;95,7136;68,3426;;749,2658;68,3782;7,1838;;;;;36,8724;68,2434;14,2394;;;;;50,7502;37,0096;42,6798;41,4532;46,4808;49,7558;44,5214;
29;445,4094;447,7276;361,3196;445,4094;447,7276;361,3196;;503,1484;522,6556;449,328;503,1484;522,6556;449,328;;470,4392;490,092;492,056;470,4392;490,092;492,056;;339,8584;308,0114;287,4798;339,8584;308,0114;287,4798;;249,9794;273,492;274,6896;249,9794;273,492;274,6896;;139,4658;98,4936;70,5396;139,4658;98,4936;70,5396;;767,8158;69,3782;7,6728;;;;;37,1694;69,0794;14,6534;;;;;50,6662;37,5206;43,4198;42,6912;46,8188;50,2938;45,0154;
30;448,6194;451,1536;364,7236;448,6194;451,1536;364,7236;;509,2414;528,1146;455,657;509,2414;528,1146;455,657;;475,4402;494,753;498,024;475,4402;494,753;498,024;;343,1054;311,5744;290,5748;343,1054;311,5744;290,5748;;253,5894;277,519;278,5266;253,5894;277,519;278,5266;;142,2748;100,8986;72,2506;142,2748;100,8986;72,2506;;786,8258;70,9112;8,5038;;;;;38,0244;70,6664;15,5284;;;;;51,9912;37,8466;43,1668;42,0472;47,5998;51,5288;45,3324;
31;453,8474;456,2366;368,9206;453,8474;456,2366;368,9206;;514,3304;533,1676;461,003;514,3304;533,1676;461,003;;480,4832;499,778;500,723;480,4832;499,778;500,723;;347,6304;315,1354;296,5098;347,6304;315,1354;296,5098;;257,6884;281,824;282,3366;257,6884;281,824;282,3366;;145,6688;103,6406;74,4666;145,6688;103,6406;74,4666;;801,7758;71,7232;7,7908;;;;;37,6574;70,2294;16,0414;;;;;52,4752;38,3766;43,4988;42,7752;47,0408;51,3088;45,9574;
32;457,2564;459,5196;372,7936;457,2564;459,5196;372,7936;;516,9734;536,3826;464,127;516,9734;536,3826;464,127;;483,1282;503,103;502,63;483,1282;503,103;502,63;;352,1024;318,5504;300,5978;352,1024;318,5504;300,5978;;261,2484;286,935;285,5596;261,2484;286,935;285,5596;;149,2938;105,1476;76,3336;149,2938;105,1476;76,3336;;816,3558;72,1032;8,1678;;;;;37,6874;71,1354;15,6404;;;;;52,6492;38,1336;43,0608;42,6492;47,1688;52,0338;45,7724;
33;459,6124;462,4386;376,7246;459,6124;462,4386;376,7246;;519,1184;539,5556;467,549;519,1184;539,5556;467,549;;485,9692;507,639;501,316;485,9692;507,639;501,316;;356,4164;322,2914;305,7128;356,4164;322,2914;305,7128;;265,4014;290,356;289,4986;265,4014;290,356;289,4986;;151,8528;107,6846;77,8136;151,8528;107,6846;77,8136;;830,3158;73,2282;8,1888;;;;;38,0254;71,6134;16,0664;;;;;52,8352;37,8996;42,7738;41,6802;47,1858;52,0988;45,9694;
34;460,3214;463,9776;378,1976;460,3214;463,9776;378,1976;;515,9694;540,2606;466,099;515,9694;540,2606;466,099;;483,6822;509,341;497,558;483,6822;509,341;497,558;;361,1474;325,6674;311,7268;361,1474;325,6674;311,7268;;267,8934;293,485;291,5396;267,8934;293,485;291,5396;;153,7538;108,9066;77,9536;153,7538;108,9066;77,9536;;842,9758;73,5752;7,3678;;;;;37,5174;71,5864;15,7294;;;;;51,8612;37,2936;41,5738;41,6022;46,4248;51,5958;45,7314;
35;459,1604;460,1556;382,3356;459,1604;460,1556;382,3356;;514,5634;537,0146;466,622;514,5634;537,0146;466,622;;484,1772;509,564;506,492;484,1772;509,564;506,492;;369,3574;331,0764;318,9718;369,3574;331,0764;318,9718;;270,9854;297,941;295,4966;270,9854;297,941;295,4966;;155,9608;110,8816;79,4856;155,9608;110,8816;79,4856;;856,1258;73,0852;6,6318;;;;;36,5734;71,5724;15,0994;;;;;51,3322;36,4626;41,1698;41,6202;45,6148;51,2398;45,2274;
36;468,2194;467,7236;397,2726;468,2194;467,7236;397,2726;;526,2744;536,9166;478,417;526,2744;536,9166;478,417;;495,7802;509,265;519,25;495,7802;509,265;519,25;;389,5164;349,1334;333,9588;389,5164;349,1334;333,9588;;273,6384;303,46;307,4806;273,6384;303,46;307,4806;;158,7038;112,8846;83,7156;158,7038;112,8846;83,7156;;872,6658;73,3532;6,6608;;;;;35,6704;70,8744;14,3004;;;;;50,5902;35,7416;40,6128;40,4212;44,3418;51,1128;44,4484;
37;484,8664;482,3946;415,0486;484,8664;482,3946;415,0486;;540,7264;548,2576;490,811;540,7264;548,2576;490,811;;509,8372;516,091;531,104;509,8372;516,091;531,104;;410,9554;370,0054;357,0588;410,9554;370,0054;357,0588;;277,9384;322,13;333,5826;277,9384;322,13;333,5826;;161,8458;115,3266;93,1196;161,8458;115,3266;93,1196;;897,6058;75,8702;6,7058;;;;;35,6994;70,8024;13,9784;;;;;51,0512;36,2946;39,8768;39,6762;44,0848;52,4998;43,8164;
38;500,9224;495,6446;431,6376;500,9224;495,6446;431,6376;;553,5804;561,2966;502,322;553,5804;561,2966;502,322;;522,7252;527,88;541,815;522,7252;527,88;541,815;;428,7214;387,0624;378,7358;428,7214;387,0624;378,7358;;282,6834;350,068;359,2766;282,6834;350,068;359,2766;;168,8528;118,8336;104,4516;168,8528;118,8336;104,4516;;925,7758;78,9872;7,2918;;;;;34,9814;72,3814;13,2254;;;;;51,4402;35,8176;39,6168;40,2522;43,9578;56,0678;43,7434;
39;512,5974;505,8816;444,6966;512,5974;505,8816;444,6966;;563,6234;571,5476;511,868;563,6234;571,5476;511,868;;533,2832;539,53;549,405;533,2832;539,53;549,405;;441,7854;399,5154;394,5908;441,7854;399,5154;394,5908;;297,0874;376,785;378,6876;297,0874;376,785;378,6876;;182,3178;125,5986;113,7596;182,3178;125,5986;113,7596;;952,0758;83,0252;7,2698;;;;;35,0274;73,4124;13,3104;;;;;51,2042;36,2046;39,5348;39,7032;43,2968;61,3778;43,3944;
40;523,0274;514,4226;455,5726;523,0274;514,4226;455,5726;;572,6524;579,9376;520,111;572,6524;579,9376;520,111;;542,4642;549,882;556,75;542,4642;549,882;556,75;;452,3774;409,4824;407,4888;452,3774;409,4824;407,4888;;319,9774;397,254;394,2586;319,9774;397,254;394,2586;;199,2568;134,1026;122,9526;199,2568;134,1026;122,9526;;974,4858;86,0312;7,5058;;;;;34,2024;75,0084;12,8354;;;;;52,0582;36,0516;39,8108;39,7842;42,9278;66,1038;42,8754;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,13687E-14;129,8368;-11,9266;;;;;;;;;;-1,7053E-14;1,7053E-14;
